MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
60,4,76.0,9120,1,1,3,3,2,4,0,14,2,2,0,5,6,6,1974,1974,3,1,6,6,1,270.0,3,2,1,3,3,1,5,442.0,1,0.0,459.0,901.0,1,2,1,5,943,933,0,1876,0.0,0.0,2,1,4,1,3,8,7,1,3,1,1974,2,2.0,540.0,4,3,2,0,69,0,0,0,0,0,0,1,0,7,2008,9,4,185000
160,4,24.0,2280,1,1,3,3,2,4,0,13,2,2,3,5,6,5,1978,1978,1,1,10,2,2,0.0,2,2,1,2,3,1,5,311.0,1,0.0,544.0,855.0,1,4,1,5,855,601,0,1456,0.0,0.0,2,1,3,1,2,7,7,1,3,1,1978,1,2.0,440.0,3,3,2,26,0,0,0,0,0,0,0,1,0,7,2010,9,4,146000
20,4,0.0,14778,1,1,0,2,2,1,0,6,4,2,0,2,6,7,1954,2006,3,1,6,6,1,72.0,3,2,1,3,3,1,4,728.0,1,0.0,568.0,1296.0,1,5,1,5,1640,0,0,1640,1.0,0.0,1,0,3,1,3,7,7,1,4,5,1993,1,2.0,924.0,3,3,2,108,0,0,216,0,0,0,0,1,0,11,2008,9,4,224000
20,4,109.0,8724,1,1,3,3,2,4,0,19,2,2,0,2,5,5,1968,1968,1,1,13,14,2,0.0,2,2,1,2,3,1,4,492.0,1,0.0,402.0,894.0,1,3,1,5,894,0,0,894,0.0,0.0,1,0,3,1,2,5,7,1,1,1,1968,3,2.0,450.0,3,3,2,0,0,0,0,0,0,0,0,1,0,5,2007,9,4,129000
90,4,60.0,12900,1,1,3,3,2,4,0,19,1,2,2,6,4,4,1969,1969,1,1,10,11,2,0.0,2,2,1,2,3,3,6,1198.0,1,0.0,0.0,1198.0,1,2,1,5,1258,0,0,1258,2.0,0.0,0,2,0,2,2,6,7,0,0,4,1969,1,2.0,400.0,2,3,2,120,0,0,0,0,0,0,0,1,0,1,2008,9,2,108959
80,4,0.0,16157,1,1,0,3,2,2,0,24,1,2,0,7,5,7,1978,1978,1,1,10,11,2,0.0,2,2,2,2,3,4,5,680.0,3,391.0,289.0,1360.0,1,5,1,5,1432,0,0,1432,1.0,0.0,1,1,2,1,3,5,7,1,3,1,1978,1,2.0,588.0,3,3,2,168,180,0,0,0,0,0,0,1,0,6,2007,9,4,194000
20,4,79.0,9541,1,1,0,3,2,4,0,16,2,2,0,2,7,5,2009,2009,1,1,13,14,3,268.0,3,2,2,2,3,1,1,0.0,1,0.0,1502.0,1502.0,1,5,1,5,1502,0,0,1502,0.0,0.0,2,0,3,1,3,7,7,0,0,1,2009,2,2.0,644.0,3,3,2,0,114,0,0,0,0,0,0,1,0,9,2009,6,5,233170
20,4,64.0,10475,1,1,0,3,2,0,0,5,2,2,0,2,8,5,2008,2008,1,1,13,14,3,72.0,3,2,2,2,3,3,1,0.0,1,0.0,1694.0,1694.0,1,5,1,5,1694,0,0,1694,0.0,0.0,2,0,3,1,3,7,7,0,0,1,2008,2,3.0,776.0,3,3,2,160,33,0,0,0,0,0,0,1,0,2,2010,9,4,245350
60,4,58.0,10852,1,1,0,3,2,4,0,8,6,2,0,5,6,5,2000,2000,1,1,13,14,2,0.0,2,2,2,2,3,1,6,786.0,1,0.0,173.0,959.0,1,5,1,5,959,712,0,1671,1.0,0.0,2,1,3,1,2,7,7,1,3,1,2000,3,2.0,472.0,3,3,2,0,38,0,0,0,0,0,0,1,0,2,2006,9,4,173000
70,4,120.0,13728,1,1,3,3,2,0,0,7,2,2,0,5,6,7,1935,1986,3,1,12,13,2,0.0,2,2,1,3,3,1,3,626.0,1,0.0,501.0,1127.0,1,5,1,5,1236,872,0,2108,0.0,0.0,2,0,4,1,3,7,7,2,3,2,1935,1,2.0,540.0,3,3,2,0,0,0,0,90,0,0,0,1,0,7,2008,9,4,235000
60,4,118.0,35760,1,1,0,3,2,1,0,15,2,2,0,5,10,5,1995,1996,3,1,6,6,1,1378.0,3,3,2,4,3,4,6,1387.0,1,0.0,543.0,1930.0,1,5,1,5,1831,1796,0,3627,1.0,0.0,3,1,4,1,3,10,7,1,3,1,1995,3,3.0,807.0,3,3,2,361,76,0,0,0,0,0,0,1,0,7,2006,9,4,625000
80,4,76.0,9880,1,1,3,3,2,4,0,11,2,2,0,7,6,6,1977,1977,1,1,10,11,2,0.0,2,2,1,3,3,3,5,522.0,1,0.0,574.0,1096.0,1,2,1,5,1118,0,0,1118,1.0,0.0,1,0,3,1,2,6,7,1,1,1,1977,3,1.0,358.0,3,3,2,203,0,0,0,0,576,1,4,1,0,7,2008,9,4,171000
20,4,76.0,9120,1,1,3,3,2,4,0,12,2,2,0,2,6,6,1958,1958,3,1,8,8,2,0.0,2,2,1,3,3,1,5,662.0,1,0.0,599.0,1261.0,1,5,1,5,1261,0,0,1261,1.0,0.0,1,0,3,1,2,6,7,1,3,1,1958,2,2.0,433.0,3,3,2,0,0,0,0,288,0,0,0,3,1400,11,2008,9,4,163000
160,1,35.0,4017,1,2,0,3,2,4,0,21,2,2,4,5,7,5,2006,2007,1,1,8,8,2,0.0,3,2,2,2,3,1,1,0.0,1,0.0,625.0,625.0,1,5,1,5,625,625,0,1250,0.0,0.0,2,1,2,1,3,5,7,0,0,5,2006,3,2.0,625.0,3,3,2,0,54,0,0,0,0,0,0,1,0,3,2008,9,4,171900
50,4,138.0,18030,1,1,0,0,2,4,0,4,2,2,0,0,5,6,1946,1994,1,1,8,8,2,0.0,2,2,1,3,3,1,3,152.0,4,469.0,977.0,1598.0,1,2,1,5,1636,971,479,3086,0.0,0.0,3,0,3,1,4,12,3,1,4,6,0,0,0.0,0.0,0,0,2,122,0,0,0,0,0,0,3,1,0,3,2007,9,4,200500
70,4,80.0,16560,1,1,0,3,2,4,0,6,2,2,0,5,6,8,1932,1950,1,1,14,15,2,0.0,2,2,0,2,3,1,3,503.0,1,0.0,449.0,952.0,1,2,1,5,1170,1175,0,2345,0.0,0.0,2,1,4,1,2,9,7,1,4,5,1932,1,2.0,360.0,3,3,2,0,0,0,0,0,0,0,0,1,0,7,2006,9,4,239000
50,4,85.0,10678,1,1,3,3,2,4,0,15,2,2,0,0,8,5,1992,2000,3,1,6,6,1,337.0,3,2,2,2,3,1,6,700.0,1,0.0,983.0,1683.0,1,5,1,5,2129,743,0,2872,0.0,0.0,2,1,4,1,3,9,7,1,3,1,1992,3,2.0,541.0,3,3,2,0,33,0,0,0,0,0,0,1,0,4,2007,9,4,285000
20,4,37.0,6951,1,1,0,3,2,1,0,11,2,2,0,2,5,5,1984,1985,1,1,6,11,2,0.0,2,2,1,3,3,1,5,658.0,1,0.0,218.0,876.0,1,2,1,5,923,0,0,923,1.0,0.0,1,0,3,1,2,5,7,0,0,1,1984,1,1.0,264.0,3,3,2,362,0,0,0,0,0,0,3,1,0,10,2008,9,4,119500
50,5,0.0,3950,1,0,3,0,2,4,0,17,0,2,0,0,6,8,1926,2004,1,1,8,8,2,0.0,2,2,1,3,3,1,3,468.0,1,0.0,350.0,818.0,1,2,1,5,818,406,0,1224,0.0,0.0,1,0,3,1,2,5,7,0,0,5,1926,1,1.0,210.0,3,3,0,0,0,116,0,0,0,0,0,1,0,12,2009,9,4,115000
50,4,54.0,7681,1,1,0,3,2,2,0,6,2,2,0,0,5,6,1921,1950,1,1,14,15,2,0.0,2,2,0,3,3,1,1,0.0,1,0.0,731.0,731.0,1,5,1,5,820,523,0,1343,0.0,0.0,1,1,3,1,2,7,7,1,4,5,1921,1,1.0,186.0,2,3,2,192,0,102,0,0,0,0,0,1,0,7,2009,9,4,154900
20,4,77.0,8335,1,1,3,3,2,0,0,7,2,2,0,2,5,5,1954,1954,1,1,14,15,2,0.0,2,2,3,0,0,0,0,0.0,0,0.0,0.0,0.0,1,3,1,5,1124,0,0,1124,0.0,0.0,1,0,3,1,2,5,5,1,4,6,0,0,0.0,0.0,0,0,0,0,36,190,0,0,0,0,0,1,0,4,2006,9,4,93000
60,4,0.0,11170,1,1,1,3,2,0,0,23,2,2,0,5,7,5,1990,1991,1,1,8,8,2,0.0,2,2,5,2,3,1,2,1216.0,1,0.0,0.0,1216.0,1,5,1,5,1298,1216,0,2514,0.0,0.0,2,1,4,1,2,8,7,0,0,1,1990,3,2.0,693.0,3,3,2,0,0,0,0,0,0,0,4,1,0,4,2006,9,4,250000
120,5,64.0,5587,1,1,0,1,2,4,1,6,2,2,4,2,8,5,2008,2008,3,1,5,5,3,186.0,4,2,2,4,3,4,6,1480.0,1,0.0,120.0,1600.0,1,5,1,5,1652,0,0,1652,1.0,1.0,2,0,2,1,3,5,7,1,4,1,2008,3,2.0,482.0,3,3,2,162,53,0,153,0,0,0,0,1,0,11,2008,6,5,392500
60,4,160.0,15623,1,1,0,3,2,0,0,15,2,2,0,5,10,5,1996,1996,3,1,14,7,2,0.0,3,2,2,4,3,3,6,2096.0,1,0.0,300.0,2396.0,1,5,1,5,2411,2065,0,4476,1.0,0.0,3,1,4,1,4,10,7,2,3,1,1996,3,3.0,813.0,3,3,2,171,78,0,0,0,555,3,3,1,0,7,2007,9,0,745000
30,4,60.0,10800,1,0,3,3,2,4,0,17,2,2,0,2,5,6,1920,1950,3,1,12,13,2,0.0,2,2,0,3,3,1,3,821.0,1,0.0,299.0,1120.0,1,5,1,5,1130,0,0,1130,1.0,0.0,1,0,2,1,2,5,7,1,4,5,1970,1,2.0,720.0,3,3,2,229,0,0,0,0,0,0,0,1,0,6,2006,9,4,120000
20,4,50.0,35133,0,1,3,3,2,4,1,23,2,2,0,2,5,4,1963,1963,3,1,8,8,1,226.0,2,2,1,3,3,4,3,1159.0,1,0.0,413.0,1572.0,1,3,1,5,1572,0,0,1572,1.0,0.0,1,1,3,1,2,5,7,2,3,0,1963,2,3.0,995.0,3,3,2,0,263,0,0,263,0,0,0,1,0,5,2007,9,4,186700
50,4,60.0,9738,1,1,3,3,2,4,0,7,2,2,0,0,5,7,1924,1950,1,1,0,0,2,0.0,2,3,0,3,3,1,4,392.0,1,0.0,392.0,784.0,1,3,1,5,949,272,0,1221,1.0,0.0,1,0,4,1,2,7,7,0,0,1,1965,1,1.0,392.0,3,3,2,0,0,236,0,0,0,0,0,1,0,3,2006,9,4,104900
190,4,107.0,10615,1,1,0,0,2,0,1,17,0,0,1,5,3,5,1900,1970,1,1,6,6,2,0.0,2,2,1,1,3,2,4,440.0,1,0.0,538.0,978.0,1,2,1,5,1014,685,0,1699,1.0,0.0,2,0,3,2,2,7,7,0,0,4,1920,1,2.0,420.0,2,2,2,0,74,0,0,0,0,0,0,1,0,8,2009,9,0,95000
20,4,89.0,12461,1,1,3,3,2,0,0,15,2,2,0,2,8,5,1994,1995,1,1,7,7,2,0.0,3,2,2,2,3,1,6,1456.0,1,0.0,168.0,1624.0,1,5,1,5,1624,0,0,1624,1.0,0.0,2,0,2,1,3,5,7,1,2,1,1994,2,3.0,757.0,3,3,2,0,114,192,0,0,0,0,4,1,0,7,2006,9,4,262000
60,4,68.0,8935,1,1,0,3,2,4,0,5,2,2,0,5,7,5,2002,2002,1,1,13,14,1,95.0,3,2,2,2,3,1,1,0.0,1,0.0,831.0,831.0,1,5,1,5,831,829,0,1660,0.0,0.0,2,1,3,1,3,7,7,0,0,1,2002,2,2.0,493.0,3,3,2,144,68,0,0,0,0,0,0,1,0,7,2009,9,4,195000
60,4,60.0,7500,1,1,3,3,2,4,0,8,2,2,0,5,7,5,1999,1999,1,1,13,14,2,0.0,2,2,2,3,3,1,1,0.0,1,0.0,994.0,994.0,1,3,1,5,1028,776,0,1804,0.0,0.0,2,1,3,1,3,7,7,1,3,1,1999,3,2.0,442.0,3,3,2,140,60,0,0,0,0,0,0,1,0,6,2010,9,4,189000
190,4,0.0,32463,1,1,3,2,2,4,1,11,2,2,1,2,4,4,1961,1975,1,1,8,8,3,149.0,2,3,1,3,3,3,4,1159.0,1,0.0,90.0,1249.0,1,5,1,5,1622,0,0,1622,1.0,0.0,1,0,3,1,2,7,7,1,3,0,1975,3,4.0,1356.0,3,3,2,439,0,0,0,0,0,0,0,1,0,3,2007,9,4,168000
160,1,24.0,2645,1,2,3,3,2,4,0,21,2,2,3,5,8,5,1999,2000,1,1,8,8,1,456.0,3,2,2,2,3,1,1,0.0,1,0.0,776.0,776.0,1,5,1,5,764,677,0,1441,0.0,0.0,2,1,2,1,3,5,7,0,0,5,1999,1,2.0,492.0,3,3,2,206,0,0,0,0,0,0,0,1,0,11,2007,9,4,174000
50,5,60.0,9600,1,0,3,3,2,4,0,17,2,2,0,0,5,8,1925,1994,2,1,13,14,2,0.0,2,2,2,3,3,2,1,0.0,1,0.0,702.0,702.0,1,3,1,5,842,630,0,1472,0.0,0.0,1,0,3,1,3,6,7,0,0,5,1925,1,1.0,250.0,3,2,1,0,0,84,0,0,0,0,2,1,0,7,2007,9,4,125000
120,5,0.0,4500,1,1,3,3,2,2,0,11,2,2,4,2,6,5,1999,1999,3,1,13,14,1,425.0,2,2,2,4,3,1,6,883.0,1,0.0,341.0,1224.0,1,5,1,5,1224,0,0,1224,1.0,0.0,2,0,2,1,2,5,7,0,0,1,1999,3,2.0,402.0,3,3,2,0,304,0,0,0,0,0,0,1,0,6,2009,9,4,165000
60,4,80.0,9364,1,1,3,3,2,0,0,19,2,2,0,5,6,7,1969,1969,1,1,6,6,3,143.0,2,2,1,3,3,1,5,371.0,1,0.0,292.0,663.0,1,2,1,5,663,689,0,1352,0.0,0.0,1,1,4,1,2,7,7,0,0,1,1969,3,1.0,299.0,3,3,2,379,36,0,0,0,0,0,3,1,0,3,2010,9,4,158000
60,4,51.0,8029,1,1,0,3,2,4,0,8,2,2,0,5,6,5,2005,2005,1,1,13,14,2,0.0,2,2,2,2,3,1,1,0.0,1,0.0,728.0,728.0,1,5,1,5,728,728,0,1456,0.0,0.0,2,1,3,1,3,8,7,0,0,1,2005,3,2.0,400.0,3,3,2,100,24,0,0,0,0,0,0,1,0,7,2008,9,4,176000
60,4,58.0,14054,1,1,0,3,2,4,0,8,2,2,0,5,7,5,2006,2006,1,1,13,14,2,0.0,3,2,2,2,3,3,1,0.0,1,0.0,879.0,879.0,1,5,1,5,879,984,0,1863,0.0,0.0,2,1,4,1,3,9,7,1,4,3,2006,3,3.0,660.0,3,3,2,100,17,0,0,0,0,0,0,1,0,11,2006,6,5,219210
75,5,65.0,8850,1,1,0,0,2,0,0,17,2,2,0,4,7,6,1916,1950,1,1,8,8,2,0.0,2,2,0,3,3,1,1,0.0,1,0.0,815.0,815.0,1,5,1,5,815,875,0,1690,0.0,0.0,1,0,3,1,2,7,7,1,4,5,1916,1,1.0,225.0,3,3,2,0,0,330,0,0,0,0,0,1,0,7,2006,5,4,144000
20,4,70.0,9100,1,1,3,3,2,4,0,5,2,2,0,2,7,5,2001,2001,1,1,13,14,2,0.0,3,2,2,2,3,1,1,0.0,1,0.0,1212.0,1212.0,1,5,1,5,1212,0,0,1212,0.0,0.0,2,0,3,1,3,6,7,0,0,1,2001,2,2.0,573.0,3,3,2,356,0,0,0,0,0,0,0,1,0,6,2009,9,4,178000
20,4,75.0,11235,1,1,3,3,2,4,0,19,2,2,0,2,4,5,1963,1979,1,1,6,6,1,51.0,2,2,1,3,3,1,3,547.0,1,0.0,504.0,1051.0,1,3,1,5,1382,0,0,1382,0.0,0.0,1,1,3,1,2,6,7,1,1,1,1974,1,2.0,459.0,3,3,2,0,82,0,0,0,0,0,0,1,0,10,2006,9,4,148000
20,4,71.0,9353,1,1,3,3,2,4,0,12,2,2,0,2,4,5,1970,1970,1,1,8,8,2,0.0,2,2,1,3,3,1,1,0.0,1,0.0,864.0,864.0,1,3,1,5,864,0,0,864,0.0,0.0,1,0,3,1,2,5,7,0,0,1,1972,1,1.0,280.0,3,3,2,0,0,0,0,0,0,0,0,3,0,7,2006,8,0,116050
60,4,80.0,10400,1,1,3,3,2,0,0,5,2,2,0,5,7,5,1998,1998,1,1,13,14,2,0.0,2,2,2,2,3,3,1,0.0,1,0.0,866.0,866.0,1,5,1,5,866,913,0,1779,0.0,0.0,2,1,3,1,3,6,7,0,0,1,1998,2,2.0,546.0,3,3,2,198,36,0,0,0,0,0,0,1,0,3,2009,9,4,197900
50,5,50.0,6000,1,1,3,3,2,0,0,3,2,2,0,0,5,8,1925,1997,1,1,14,15,2,0.0,2,2,0,3,3,1,1,0.0,1,0.0,884.0,884.0,1,5,1,5,884,464,0,1348,1.0,0.0,1,0,3,1,2,5,7,1,2,5,1960,1,1.0,216.0,3,3,0,0,0,208,0,0,0,0,0,1,0,5,2009,9,4,117000
20,4,75.0,9750,1,1,3,3,2,4,0,5,2,2,0,2,7,5,2000,2001,1,1,13,14,1,171.0,3,2,2,2,3,1,1,0.0,1,0.0,1630.0,1630.0,1,5,1,5,1630,0,0,1630,0.0,0.0,2,0,3,1,3,6,7,1,3,1,2000,1,2.0,451.0,3,3,2,74,234,0,0,0,0,0,0,1,0,10,2009,9,4,213000
20,4,78.0,10140,1,1,3,3,2,4,0,14,2,2,0,2,5,6,1975,1975,1,1,6,6,2,0.0,2,2,1,2,3,1,5,788.0,1,0.0,268.0,1056.0,1,5,1,5,1074,0,0,1074,1.0,0.0,1,1,3,1,2,6,7,0,0,1,1975,2,2.0,495.0,3,3,2,0,88,0,0,0,0,0,3,1,0,7,2006,9,4,153500
20,4,90.0,14684,1,1,0,3,2,1,0,20,2,2,0,2,7,7,1990,1991,3,1,6,6,1,234.0,3,2,1,2,3,2,5,485.0,4,177.0,1496.0,2158.0,1,3,1,5,2196,0,0,2196,0.0,0.0,2,0,3,1,3,7,7,1,3,1,1990,2,3.0,701.0,3,3,2,84,70,0,0,0,0,0,0,1,0,6,2009,9,4,271900
20,3,0.0,8900,1,1,3,3,2,4,0,20,2,2,0,2,4,4,1966,1966,1,1,6,6,2,0.0,2,2,1,3,3,1,3,1056.0,1,0.0,0.0,1056.0,1,2,1,5,1056,0,0,1056,1.0,0.0,1,0,2,1,2,5,7,0,0,5,1966,1,1.0,384.0,3,3,2,0,42,0,0,0,0,0,3,1,0,11,2006,9,4,107000
20,4,70.0,9135,1,1,3,3,2,4,0,5,2,2,0,2,6,5,2003,2003,1,1,13,14,1,120.0,3,2,2,2,3,3,6,340.0,1,0.0,1342.0,1682.0,1,5,1,5,1700,0,0,1700,1.0,0.0,2,0,3,1,3,7,7,0,0,1,2003,2,2.0,544.0,3,3,2,192,23,0,0,0,0,0,0,1,0,5,2006,9,4,200000
20,4,70.0,7763,1,1,3,3,2,4,0,12,2,2,0,2,5,7,1962,1980,1,1,8,8,2,0.0,2,3,1,3,3,1,3,504.0,4,108.0,319.0,931.0,1,2,1,5,1283,0,0,1283,1.0,0.0,1,0,3,1,2,6,7,0,0,5,1980,1,2.0,506.0,3,3,2,0,0,0,0,0,0,0,0,1,0,10,2008,9,4,140000
20,4,85.0,10182,1,1,0,3,2,1,0,21,8,2,0,2,8,5,2006,2006,3,1,13,14,3,420.0,3,2,2,4,3,2,6,1220.0,1,0.0,440.0,1660.0,1,5,1,5,1660,0,0,1660,1.0,0.0,2,0,3,1,3,8,7,1,4,1,2006,2,2.0,500.0,3,3,2,322,50,0,0,0,0,0,0,1,0,5,2006,6,5,290000
60,4,70.0,11218,1,1,3,3,2,4,0,20,2,2,0,5,6,5,1992,1992,1,1,14,15,2,0.0,3,2,2,2,3,1,1,0.0,1,0.0,1055.0,1055.0,1,5,1,5,1055,790,0,1845,0.0,0.0,2,1,3,1,3,8,7,1,3,1,1992,2,2.0,462.0,3,3,2,635,104,0,0,0,0,0,4,3,400,5,2010,9,4,189000
50,4,152.0,12134,1,1,0,0,2,4,1,8,2,2,0,0,8,7,1988,2005,1,1,14,15,2,0.0,3,2,5,2,3,3,6,427.0,1,0.0,132.0,559.0,1,3,1,5,1080,672,0,1752,0.0,0.0,2,0,4,1,2,8,7,0,0,2,1988,2,2.0,492.0,3,3,2,325,12,0,0,0,0,0,0,1,0,6,2010,9,4,164000
30,4,50.0,9340,1,1,3,3,2,4,0,7,2,2,0,2,4,6,1941,1950,3,1,8,8,2,0.0,2,2,1,3,3,1,3,344.0,1,0.0,328.0,672.0,1,2,1,5,672,0,0,672,1.0,0.0,1,0,2,1,2,4,7,0,0,1,1941,1,1.0,234.0,3,3,0,0,113,0,0,0,0,0,0,1,0,8,2009,9,4,113000
80,4,0.0,10246,1,1,0,3,2,1,0,19,2,2,0,7,4,9,1965,2001,1,1,13,14,2,0.0,2,3,1,3,4,3,6,648.0,1,0.0,0.0,648.0,1,5,1,5,960,0,0,960,1.0,1.0,0,0,0,1,2,3,7,0,0,1,1965,1,1.0,364.0,3,3,2,88,0,0,0,0,0,0,0,1,0,5,2006,9,4,145000
85,4,69.0,10205,1,1,0,3,2,4,0,12,2,2,0,6,5,5,1962,1962,1,1,8,8,2,0.0,2,2,1,3,3,3,4,784.0,1,0.0,141.0,925.0,1,2,1,5,999,0,0,999,1.0,0.0,1,0,3,1,2,6,7,0,0,1,1962,1,1.0,300.0,3,3,2,150,72,0,0,0,0,0,0,1,0,5,2006,9,4,134500
20,4,99.0,7094,1,1,0,3,2,4,0,19,2,2,0,2,5,5,1966,1966,1,1,13,14,2,0.0,2,2,1,3,3,1,3,180.0,2,374.0,340.0,894.0,1,2,1,5,894,0,0,894,0.0,0.0,1,0,3,1,2,5,7,0,0,5,1966,2,1.0,384.0,3,3,2,0,0,0,0,0,0,0,3,1,0,5,2007,9,4,125000
90,5,68.0,8930,1,1,3,3,2,4,0,19,5,2,2,0,6,5,1978,1978,1,1,13,14,2,0.0,2,2,3,0,0,0,0,0.0,0,0.0,0.0,0.0,1,2,1,5,1318,584,0,1902,0.0,0.0,2,0,4,2,2,8,7,0,0,1,1978,1,2.0,539.0,3,3,2,0,0,0,0,0,0,0,0,1,0,4,2010,9,4,112000
20,1,72.0,8640,1,1,3,3,2,4,0,21,2,2,0,2,8,5,2009,2009,1,1,5,5,3,72.0,3,2,2,2,3,2,6,936.0,1,0.0,364.0,1300.0,1,5,1,5,1314,0,0,1314,1.0,0.0,2,0,3,1,3,6,7,0,0,1,2009,2,2.0,552.0,3,3,2,135,112,0,0,0,0,0,0,1,0,9,2009,6,5,229456
50,5,52.0,6240,1,1,3,3,2,4,0,3,2,2,0,0,4,5,1947,1950,1,1,0,0,2,0.0,2,2,3,0,0,0,0,0.0,0,0.0,0.0,0.0,1,3,0,5,672,240,0,912,0.0,0.0,1,0,2,1,2,3,7,0,0,6,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2006,9,4,80500
160,5,21.0,1680,1,1,3,3,2,4,0,2,2,2,3,5,6,5,1971,1971,1,1,5,5,1,236.0,2,2,1,3,3,1,1,0.0,1,0.0,672.0,672.0,1,2,1,5,672,546,0,1218,0.0,0.0,1,1,3,1,2,7,7,0,0,6,0,0,0.0,0.0,0,0,0,201,0,0,0,0,0,0,0,1,0,4,2006,9,0,91500
20,4,66.0,7800,1,1,0,3,2,4,0,12,2,2,0,2,5,5,1964,1964,1,1,14,15,2,0.0,2,2,1,3,3,1,3,312.0,2,600.0,0.0,912.0,1,2,1,5,912,0,0,912,0.0,0.0,1,0,2,1,2,5,7,0,0,1,1964,1,1.0,288.0,3,3,2,0,0,0,0,0,0,0,0,1,0,11,2006,9,0,115000
20,4,55.0,8250,1,1,3,3,2,4,0,19,1,2,0,2,5,5,1968,1968,3,1,6,6,2,0.0,2,2,1,3,3,1,4,250.0,2,492.0,210.0,952.0,1,5,1,5,1211,0,0,1211,0.0,0.0,1,0,3,1,2,5,7,1,3,1,1968,1,1.0,322.0,3,3,2,0,63,0,0,0,0,0,0,1,0,8,2008,9,4,134000
50,4,78.0,10496,1,1,3,3,2,4,0,12,0,2,0,0,6,6,1949,1950,1,1,14,15,1,320.0,2,2,1,3,3,2,3,196.0,1,0.0,844.0,1040.0,1,5,1,5,1168,678,0,1846,0.0,0.0,2,0,3,1,2,7,7,1,4,1,1949,1,1.0,315.0,3,3,2,0,0,0,0,0,0,0,2,1,0,1,2007,9,4,143000
20,4,89.0,10680,1,1,3,3,2,4,0,12,2,2,0,2,5,3,1951,1951,3,1,14,15,1,44.0,2,2,1,3,2,1,2,756.0,1,0.0,1380.0,2136.0,1,2,0,4,2136,0,0,2136,0.0,0.0,2,0,4,1,2,7,4,0,0,5,1951,1,2.0,528.0,3,3,2,0,30,0,0,0,0,0,3,1,0,10,2006,9,4,137900
60,4,60.0,15384,1,1,0,3,2,4,0,8,6,2,0,5,7,5,2004,2005,1,1,13,14,2,0.0,3,2,2,2,3,3,6,724.0,1,0.0,64.0,788.0,1,5,1,5,788,702,0,1490,1.0,0.0,2,1,3,1,3,8,7,1,4,1,2004,3,2.0,388.0,3,3,2,100,75,0,0,0,0,0,0,1,0,2,2008,9,4,184000
80,4,65.0,10482,1,1,3,3,2,4,0,12,2,2,0,7,6,8,1958,1958,3,1,13,14,1,63.0,2,3,1,3,3,3,6,507.0,1,0.0,81.0,588.0,1,5,1,5,1138,0,0,1138,0.0,1.0,1,0,3,1,2,6,7,0,0,1,1958,2,1.0,264.0,3,3,2,224,0,0,0,0,0,0,1,1,0,6,2007,9,4,145000
60,4,86.0,14598,1,1,0,3,2,1,0,21,1,2,0,5,6,5,2007,2007,1,1,13,14,3,74.0,3,2,2,2,3,2,1,0.0,1,0.0,894.0,894.0,1,5,1,5,894,1039,0,1933,0.0,0.0,2,1,4,1,3,9,7,1,4,3,2007,3,3.0,668.0,3,3,2,100,18,0,0,0,0,0,0,1,0,1,2008,9,4,214000
20,4,72.0,8872,1,1,3,3,2,0,0,12,2,2,0,2,5,8,1965,2008,1,1,13,14,1,300.0,2,2,1,3,3,1,5,595.0,1,0.0,317.0,912.0,1,5,1,5,912,0,0,912,1.0,0.0,1,0,2,1,3,5,7,0,0,5,1992,1,2.0,576.0,3,3,2,0,240,0,0,0,0,0,0,1,0,12,2008,9,4,147000
120,4,65.0,8769,1,1,3,3,2,0,0,16,2,2,4,2,9,5,2008,2008,3,1,8,8,1,766.0,4,2,2,4,3,1,6,1540.0,1,0.0,162.0,1702.0,1,5,1,5,1702,0,0,1702,1.0,0.0,1,1,1,1,4,7,7,1,4,1,2008,3,3.0,1052.0,3,3,2,0,72,0,0,224,0,0,0,1,0,10,2008,6,5,367294
80,4,70.0,7910,1,1,3,3,2,4,0,12,2,2,0,7,5,5,1960,1960,3,1,3,6,2,0.0,2,2,1,3,3,1,5,666.0,1,0.0,409.0,1075.0,1,3,1,5,1507,0,0,1507,0.0,0.0,2,0,4,1,2,7,3,0,0,2,1960,1,1.0,404.0,3,3,2,0,0,0,0,0,0,0,2,1,0,8,2008,9,4,127000
