MSSubClass,BldgType,Heating,Exterior2nd,Street,MSZoning,CentralAir,RoofMatl,Condition1,Exterior1st,MasVnrType,SaleType,LandContour,GarageType,Condition2,LotConfig,LandSlope,RoofStyle,SaleCondition,LotShape,MiscFeature,Neighborhood,HouseStyle,Alley,Foundation,MSSubClass,BldgType,Heating,Exterior2nd,Street,MSZoning,CentralAir,RoofMatl,Condition1,Exterior1st,MasVnrType,SaleType,LandContour,GarageType,Condition2,LotConfig,LandSlope,RoofStyle,SaleCondition,LotShape,MiscFeature,Neighborhood,HouseStyle,Alley,Foundation
30,1Fam,GasA,Plywood,Pave,RL,Y,CompShg,Norm,Stucco,None,WD,Lvl,Detchd,Norm,Inside,Gtl,Hip,Normal,Reg,None,Crawfor,1Story,None,PConc,30,0,1,11,1,4,1,1,2,12,2,9,3,5,2,4,0,3,4,3,1,6,2,1,2
50,1Fam,GasA,Wd Sdng,Pave,RL,Y,CompShg,Norm,Wd Sdng,None,WD,HLS,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,Crawfor,1.5Fin,None,BrkTil,50,0,1,15,1,4,1,1,2,14,2,9,1,5,2,4,0,1,4,3,1,6,0,1,0
70,1Fam,GasA,Wd Sdng,Pave,RL,Y,CompShg,Norm,Wd Sdng,None,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,Crawfor,2Story,None,BrkTil,70,0,1,15,1,4,1,1,2,14,2,9,3,5,2,4,0,1,4,3,1,6,5,1,0
70,1Fam,GasA,VinylSd,Pave,RL,N,CompShg,Norm,VinylSd,None,CWD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,Crawfor,2Story,None,BrkTil,70,0,1,14,1,4,0,1,2,13,2,1,3,5,2,4,0,1,4,3,1,6,5,1,0
70,1Fam,GasA,Wd Sdng,Pave,RL,Y,CompShg,Norm,Wd Sdng,None,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,Crawfor,2Story,None,BrkTil,70,0,1,15,1,4,1,1,2,14,2,9,3,5,2,4,0,1,4,3,1,6,5,1,0
70,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,None,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,Crawfor,2.5Unf,None,BrkTil,70,0,1,14,1,4,1,1,2,13,2,9,3,5,2,4,0,1,4,3,1,6,4,1,0
20,1Fam,GasA,Wd Sdng,Pave,RL,Y,CompShg,Norm,Wd Sdng,None,WD,HLS,Attchd,Norm,Inside,Gtl,Gable,Normal,IR2,None,Crawfor,1Story,None,CBlock,20,0,1,15,1,4,1,1,2,14,2,9,1,1,2,4,0,1,4,1,1,6,2,1,1
50,1Fam,GasA,CmentBd,Pave,RL,Y,CompShg,Norm,AsbShng,None,WD,HLS,Detchd,Norm,Inside,Gtl,Gable,Normal,IR1,None,Crawfor,1.5Fin,None,BrkTil,50,0,1,5,1,4,1,1,2,0,2,9,1,5,2,4,0,1,4,0,1,6,0,1,0
190,2fmCon,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,None,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,IR1,None,Crawfor,1.5Fin,None,CBlock,190,1,1,14,1,4,1,1,2,13,2,9,3,5,2,4,0,1,4,0,1,6,0,1,1
20,1Fam,GasA,MetalSd,Pave,RL,Y,CompShg,Norm,Wd Sdng,BrkFace,WD,Lvl,Attchd,Norm,CulDSac,Gtl,Gable,Normal,IR1,None,Crawfor,1Story,None,CBlock,20,0,1,8,1,4,1,1,2,14,1,9,3,1,2,1,0,1,4,0,1,6,2,1,1
20,1Fam,GasA,BrkFace,Pave,RL,Y,CompShg,Norm,HdBoard,None,CWD,Lvl,Attchd,Norm,CulDSac,Gtl,Hip,Normal,IR1,None,Crawfor,1Story,None,PConc,20,0,1,3,1,4,1,1,2,6,2,1,3,1,2,1,0,3,4,0,1,6,2,1,2
160,Twnhs,GasA,MetalSd,Pave,RM,Y,CompShg,Norm,MetalSd,None,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,Blueste,2Story,None,CBlock,160,3,1,8,1,5,1,1,2,8,2,9,3,5,2,4,0,1,4,3,1,1,5,1,1
20,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,None,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,IR2,None,Crawfor,1Story,None,PConc,20,0,1,14,1,4,1,1,2,13,2,9,3,1,2,4,0,1,4,1,1,6,2,1,2
120,TwnhsE,GasA,HdBoard,Pave,RM,Y,CompShg,Norm,HdBoard,None,WD,Bnk,Attchd,Norm,Inside,Mod,Gable,Normal,IR1,None,Blueste,1Story,None,CBlock,120,4,1,6,1,5,1,1,2,6,2,9,0,1,2,4,1,1,4,0,1,1,2,1,1
20,1Fam,GasA,Plywood,Pave,RL,Y,CompShg,Norm,Plywood,BrkFace,WD,Bnk,Attchd,Norm,Corner,Gtl,Gable,Normal,IR1,None,Crawfor,1Story,None,CBlock,20,0,1,11,1,4,1,1,2,10,1,9,0,1,2,0,0,1,4,0,1,6,2,1,1
20,1Fam,GasA,Plywood,Pave,RL,Y,CompShg,Norm,WdShing,None,WD,HLS,Attchd,Norm,CulDSac,Gtl,Gable,Normal,IR1,None,Crawfor,1Story,None,CBlock,20,0,1,11,1,4,1,1,2,15,2,9,1,1,2,1,0,1,4,0,1,6,2,1,1
50,1Fam,GasA,Wd Sdng,Pave,RM,Y,CompShg,Norm,Wd Sdng,None,WD,Lvl,Detchd,Norm,Corner,Gtl,Gable,Normal,Reg,None,IDOTRR,1.5Fin,None,BrkTil,50,0,1,15,1,5,1,1,2,14,2,9,3,5,2,0,0,1,4,3,1,9,0,1,0
50,1Fam,GasA,VinylSd,Pave,RM,Y,CompShg,Artery,VinylSd,None,WD,Lvl,None,Norm,Inside,Gtl,Gable,Normal,Reg,None,IDOTRR,1.5Fin,None,BrkTil,50,0,1,14,1,5,1,1,0,13,2,9,3,6,2,4,0,1,4,3,1,9,0,1,0
70,1Fam,GasA,Plywood,Pave,RM,Y,CompShg,Norm,Wd Sdng,None,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Alloca,Reg,None,IDOTRR,2Story,None,BrkTil,70,0,1,11,1,5,1,1,2,14,2,9,3,5,2,4,0,1,2,3,1,9,5,1,0
30,1Fam,GasA,Stucco,Pave,RM,Y,CompShg,Artery,Stucco,None,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,IDOTRR,1Story,None,BrkTil,30,0,1,13,1,5,1,1,0,12,2,9,3,5,2,4,0,1,4,3,1,9,2,1,0
50,1Fam,GasA,MetalSd,Pave,RM,Y,CompShg,Norm,MetalSd,None,WD,Lvl,Detchd,Norm,Corner,Gtl,Gable,Normal,Reg,None,IDOTRR,1.5Fin,None,BrkTil,50,0,1,8,1,5,1,1,2,8,2,9,3,5,2,0,0,1,4,3,1,9,0,1,0
190,2fmCon,GasA,VinylSd,Pave,C (all),N,CompShg,Feedr,VinylSd,None,WD,Lvl,None,Norm,Inside,Gtl,Gable,Normal,Reg,None,IDOTRR,2Story,None,CBlock,190,1,1,14,1,0,0,1,1,13,2,9,3,6,2,4,0,1,4,3,1,9,5,1,1
20,1Fam,GasA,MetalSd,Pave,C (all),Y,CompShg,Norm,MetalSd,None,WD,Lvl,Detchd,Norm,Corner,Gtl,Gable,Abnorml,Reg,None,IDOTRR,1Story,None,CBlock,20,0,1,8,1,0,1,1,2,8,2,9,3,5,2,0,0,1,0,3,1,9,2,1,1
30,1Fam,GasA,MetalSd,Pave,C (all),Y,CompShg,Norm,MetalSd,None,WD,Lvl,Detchd,Norm,Inside,Gtl,Hip,Normal,Reg,None,IDOTRR,1Story,None,BrkTil,30,0,1,8,1,0,1,1,2,8,2,9,3,5,2,4,0,3,4,3,1,9,2,1,0
120,TwnhsE,GasA,CmentBd,Pave,RM,Y,CompShg,Norm,CemntBd,Stone,New,HLS,Attchd,Norm,Inside,Mod,Hip,Partial,IR1,None,Crawfor,1Story,None,PConc,120,4,1,5,1,5,1,1,2,5,3,6,1,1,2,4,1,3,5,0,1,6,2,1,2
85,1Fam,GasA,Wd Shng,Pave,RL,Y,CompShg,Norm,HdBoard,None,WD,Bnk,BuiltIn,Norm,CulDSac,Gtl,Gable,Normal,IR1,None,Mitchel,SFoyer,None,CBlock,85,0,1,16,1,4,1,1,2,6,2,9,0,3,2,1,0,1,4,0,1,11,6,1,1
20,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,BrkFace,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,Mitchel,1Story,None,PConc,20,0,1,14,1,4,1,1,2,13,1,9,3,1,2,4,0,1,4,3,1,11,2,1,2
20,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,None,WD,Lvl,Attchd,Norm,CulDSac,Gtl,Gable,Normal,IR1,None,Mitchel,1Story,None,PConc,20,0,1,14,1,4,1,1,2,13,2,9,3,1,2,1,0,1,4,0,1,11,2,1,2
20,1Fam,GasA,HdBoard,Pave,RL,Y,CompShg,Norm,HdBoard,None,WD,Lvl,Attchd,Norm,CulDSac,Gtl,Gable,Normal,IR1,None,Mitchel,1Story,None,PConc,20,0,1,6,1,4,1,1,2,6,2,9,3,1,2,1,0,1,4,0,1,11,2,1,2
80,1Fam,GasA,Plywood,Pave,RL,Y,CompShg,Norm,Plywood,Stone,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,IR1,None,Mitchel,SLvl,None,CBlock,80,0,1,11,1,4,1,1,2,10,3,9,3,1,2,4,0,1,4,0,1,11,7,1,1
85,1Fam,GasA,Plywood,Pave,RL,Y,CompShg,Norm,Plywood,None,WD,Lvl,Attchd,Norm,Corner,Gtl,Gable,Normal,IR1,None,Mitchel,SFoyer,None,CBlock,85,0,1,11,1,4,1,1,2,10,2,9,3,1,2,0,0,1,4,0,1,11,6,1,1
120,TwnhsE,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,BrkFace,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,IR1,None,Timber,1Story,None,BrkTil,120,4,1,14,1,4,1,1,2,13,1,9,3,1,2,4,0,1,4,0,1,23,2,1,0
20,1Fam,GasA,HdBoard,Pave,RL,Y,CompShg,Norm,HdBoard,BrkFace,WD,Lvl,Attchd,Norm,Inside,Gtl,Hip,Normal,Reg,None,Timber,1Story,None,CBlock,20,0,1,6,1,4,1,1,2,6,1,9,3,1,2,4,0,3,4,3,1,23,2,1,1
20,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,None,New,HLS,Attchd,Norm,Inside,Gtl,Gable,Partial,IR1,None,Timber,1Story,None,PConc,20,0,1,14,1,4,1,1,2,13,2,6,1,1,2,4,0,1,5,0,1,23,2,1,2
20,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,None,New,HLS,Attchd,Norm,Inside,Gtl,Hip,Partial,IR1,None,Timber,1Story,None,PConc,20,0,1,14,1,4,1,1,2,13,2,6,1,1,2,4,0,3,5,0,1,23,2,1,2
20,1Fam,GasA,Plywood,Pave,RL,Y,CompShg,Norm,Plywood,None,WD,Lvl,Attchd,Norm,CulDSac,Gtl,Gable,Normal,Reg,None,Timber,1Story,None,CBlock,20,0,1,11,1,4,1,1,2,10,2,9,3,1,2,1,0,1,4,3,1,23,2,1,1
20,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,BrkFace,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,IR1,None,Timber,1Story,None,PConc,20,0,1,14,1,4,1,1,2,13,1,9,3,1,2,4,0,1,4,0,1,23,2,1,2
20,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,BrkFace,WD,Lvl,Attchd,Norm,Inside,Gtl,Hip,Normal,Reg,None,Timber,1Story,None,PConc,20,0,1,14,1,4,1,1,2,13,1,9,3,1,2,4,0,3,4,3,1,23,2,1,2
20,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,BrkFace,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,IR1,None,Timber,1Story,None,PConc,20,0,1,14,1,4,1,1,2,13,1,9,3,1,2,4,0,1,4,0,1,23,2,1,2
60,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,BrkFace,WD,Lvl,BuiltIn,Norm,Inside,Gtl,Gable,Normal,IR1,None,Timber,2Story,None,PConc,60,0,1,14,1,4,1,1,2,13,1,9,3,3,2,4,0,1,4,0,1,23,5,1,2
20,1Fam,GasA,MetalSd,Pave,RL,Y,CompShg,PosA,MetalSd,BrkFace,New,HLS,Attchd,PosA,Inside,Gtl,Hip,Partial,IR1,None,Timber,1Story,None,PConc,20,0,1,8,1,4,1,1,3,8,1,6,1,1,3,4,0,3,5,0,1,23,2,1,2
20,1Fam,GasA,MetalSd,Pave,RL,Y,CompShg,Artery,MetalSd,None,WD,Lvl,2Types,Norm,Inside,Gtl,Gable,Normal,Reg,None,Mitchel,1Story,None,CBlock,20,0,1,8,1,4,1,1,0,8,2,9,3,0,2,4,0,1,4,3,1,11,2,1,1
120,TwnhsE,GasA,VinylSd,Pave,RM,Y,CompShg,Norm,VinylSd,BrkFace,WD,Lvl,Attchd,Norm,FR3,Gtl,Gable,Normal,IR1,None,Mitchel,SFoyer,None,PConc,120,4,1,14,1,5,1,1,2,13,1,9,3,1,2,3,0,1,4,0,1,11,6,1,2
160,Twnhs,GasA,CmentBd,Pave,RM,Y,CompShg,Norm,CemntBd,None,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,MeadowV,2Story,None,CBlock,160,3,1,5,1,5,1,1,2,5,2,9,3,1,2,4,0,1,4,3,1,10,5,1,1
180,Twnhs,GasA,CmentBd,Pave,RM,Y,CompShg,Norm,CemntBd,None,WD,Lvl,BuiltIn,Norm,Inside,Gtl,Gable,Normal,Reg,None,MeadowV,SLvl,None,CBlock,180,3,1,5,1,5,1,1,2,5,2,9,3,3,2,4,0,1,4,3,1,10,7,1,1
160,TwnhsE,GasA,CmentBd,Pave,RM,Y,CompShg,Norm,CemntBd,BrkFace,WD,Lvl,None,Norm,Inside,Gtl,Gable,Normal,Reg,None,MeadowV,2Story,None,CBlock,160,4,1,5,1,5,1,1,2,5,1,9,3,6,2,4,0,1,4,3,1,10,5,1,1
160,Twnhs,GasA,CmentBd,Pave,RM,Y,CompShg,Norm,CemntBd,None,COD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,MeadowV,2Story,None,CBlock,160,3,1,5,1,5,1,1,2,5,2,0,3,1,2,4,0,1,4,3,1,10,5,1,1
85,1Fam,GasA,Plywood,Pave,RL,Y,CompShg,Norm,Plywood,BrkFace,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,Mitchel,SFoyer,None,PConc,85,0,1,11,1,4,1,1,2,10,1,9,3,1,2,4,0,1,4,3,1,11,6,1,2
80,1Fam,GasA,Plywood,Pave,RL,Y,CompShg,Norm,HdBoard,None,WD,Low,Attchd,Norm,Corner,Mod,Gable,Normal,IR1,None,Mitchel,SLvl,None,PConc,80,0,1,11,1,4,1,1,2,6,2,9,2,1,2,0,1,1,4,0,1,11,7,1,2
20,1Fam,GasA,Plywood,Pave,RL,Y,CompShg,Norm,Plywood,None,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,IR1,None,Mitchel,1Story,None,PConc,20,0,1,11,1,4,1,1,2,10,2,9,3,1,2,4,0,1,4,0,1,11,2,1,2
60,1Fam,GasA,Plywood,Pave,RL,Y,CompShg,Norm,Plywood,None,WD,Lvl,Attchd,Norm,Corner,Gtl,Gable,Normal,IR1,None,Mitchel,2Story,None,PConc,60,0,1,11,1,4,1,1,2,10,2,9,3,1,2,0,0,1,4,0,1,11,5,1,2
85,1Fam,GasA,HdBoard,Pave,RL,Y,CompShg,Norm,Wd Sdng,None,WD,Lvl,None,Norm,Inside,Gtl,Gable,Normal,Reg,None,Mitchel,SFoyer,None,CBlock,85,0,1,6,1,4,1,1,2,14,2,9,3,6,2,4,0,1,4,3,1,11,6,1,1
20,1Fam,GasA,Plywood,Pave,RL,N,CompShg,Norm,Plywood,None,COD,Lvl,Attchd,Norm,Inside,Gtl,Shed,Abnorml,Reg,None,Mitchel,1Story,None,CBlock,20,0,1,11,1,4,0,1,2,10,2,0,3,1,2,4,0,5,0,3,1,11,2,1,1
20,1Fam,GasA,Plywood,Pave,RL,Y,CompShg,Norm,Plywood,None,WD,Lvl,Attchd,Norm,Corner,Gtl,Gable,Normal,IR2,None,Mitchel,1Story,None,PConc,20,0,1,11,1,4,1,1,2,10,2,9,3,1,2,0,0,1,4,1,1,11,2,1,2
20,1Fam,GasA,HdBoard,Pave,RL,Y,CompShg,Norm,HdBoard,None,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,IR1,None,Mitchel,1Story,None,CBlock,20,0,1,6,1,4,1,1,2,6,2,9,3,1,2,4,0,1,4,0,1,11,2,1,1
20,1Fam,GasA,HdBoard,Pave,RL,Y,CompShg,Norm,Plywood,None,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,Mitchel,1Story,None,CBlock,20,0,1,6,1,4,1,1,2,10,2,9,3,1,2,4,0,1,4,3,1,11,2,1,1
20,1Fam,GasA,Wd Sdng,Pave,RL,Y,CompShg,Norm,Wd Sdng,Stone,WD,Lvl,Attchd,Norm,Inside,Gtl,Hip,Normal,IR1,None,NAmes,1Story,None,CBlock,20,0,1,15,1,4,1,1,2,14,3,9,3,1,2,4,0,3,4,0,1,12,2,1,1
20,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,BrkFace,WD,Lvl,Attchd,Norm,Inside,Gtl,Hip,Normal,IR1,None,NAmes,1Story,None,CBlock,20,0,1,14,1,4,1,1,2,13,1,9,3,1,2,4,0,3,4,0,1,12,2,1,1
20,1Fam,GasA,Wd Sdng,Pave,RL,Y,CompShg,Norm,Wd Sdng,Stone,WD,Lvl,Attchd,Norm,Corner,Gtl,Gable,Normal,IR1,None,NAmes,1Story,None,CBlock,20,0,1,15,1,4,1,1,2,14,3,9,3,1,2,0,0,1,4,0,1,12,2,1,1
20,1Fam,GasA,Wd Sdng,Pave,RL,Y,CompShg,Norm,Wd Sdng,Stone,WD,Low,Attchd,Norm,CulDSac,Sev,Gable,Abnorml,IR1,None,NAmes,1Story,None,CBlock,20,0,1,15,1,4,1,1,2,14,3,9,2,1,2,1,2,1,0,0,1,12,2,1,1
20,1Fam,GasA,HdBoard,Pave,RL,Y,CompShg,Norm,HdBoard,BrkFace,WD,Lvl,Attchd,Norm,Corner,Gtl,Gable,Normal,Reg,None,NAmes,1Story,None,CBlock,20,0,1,6,1,4,1,1,2,6,1,9,3,1,2,0,0,1,4,3,1,12,2,1,1
60,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,None,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,IR1,None,Gilbert,2Story,None,PConc,60,0,1,14,1,4,1,1,2,13,2,9,3,1,2,4,0,1,4,0,1,8,5,1,2
60,1Fam,GasA,HdBoard,Pave,RL,Y,CompShg,Norm,HdBoard,None,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,IR2,None,Gilbert,2Story,None,PConc,60,0,1,6,1,4,1,1,2,6,2,9,3,1,2,4,0,1,4,1,1,8,5,1,2
60,1Fam,GasA,HdBoard,Pave,RL,Y,CompShg,Norm,HdBoard,None,WD,Lvl,BuiltIn,Norm,Inside,Gtl,Gable,Normal,IR1,None,Gilbert,2Story,None,PConc,60,0,1,6,1,4,1,1,2,6,2,9,3,3,2,4,0,1,4,0,1,8,5,1,2
60,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,BrkFace,WD,HLS,Attchd,Norm,CulDSac,Gtl,Gable,Normal,IR1,None,Gilbert,2Story,None,PConc,60,0,1,14,1,4,1,1,2,13,1,9,1,1,2,1,0,1,4,0,1,8,5,1,2
60,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,BrkFace,New,HLS,Attchd,Norm,CulDSac,Gtl,Gable,Partial,IR1,None,Gilbert,2Story,None,PConc,60,0,1,14,1,4,1,1,2,13,1,6,1,1,2,1,0,1,5,0,1,8,5,1,2
160,1Fam,GasA,CmentBd,Pave,RL,Y,CompShg,Norm,CemntBd,None,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,IR1,None,StoneBr,2Story,None,PConc,160,0,1,5,1,4,1,1,2,5,2,9,3,1,2,4,0,1,4,0,1,22,5,1,2
20,1Fam,GasA,HdBoard,Pave,RL,Y,CompShg,Norm,HdBoard,BrkFace,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,IR1,None,Gilbert,1Story,None,PConc,20,0,1,6,1,4,1,1,2,6,1,9,3,1,2,4,0,1,4,0,1,8,2,1,2
120,TwnhsE,GasA,HdBoard,Pave,RL,Y,CompShg,Norm,HdBoard,None,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,IR1,None,StoneBr,1Story,None,CBlock,120,4,1,6,1,4,1,1,2,6,2,9,3,1,2,4,0,1,4,0,1,22,2,1,1
60,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,BrkFace,New,HLS,BuiltIn,Norm,CulDSac,Gtl,Hip,Partial,IR1,None,StoneBr,2Story,None,PConc,60,0,1,14,1,4,1,1,2,13,1,6,1,3,2,1,0,3,5,0,1,22,5,1,2
60,1Fam,GasA,CmentBd,Pave,RL,Y,CompShg,Norm,CemntBd,BrkFace,New,HLS,BuiltIn,Norm,CulDSac,Gtl,Hip,Partial,IR1,None,StoneBr,2Story,None,PConc,60,0,1,5,1,4,1,1,2,5,1,6,1,3,2,1,0,3,5,0,1,22,5,1,2
60,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,BrkFace,New,HLS,BuiltIn,Norm,CulDSac,Gtl,Hip,Partial,IR1,None,StoneBr,2Story,None,PConc,60,0,1,14,1,4,1,1,2,13,1,6,1,3,2,1,0,3,5,0,1,22,5,1,2
60,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,Stone,New,Lvl,Attchd,Norm,CulDSac,Gtl,Hip,Partial,IR1,None,StoneBr,2Story,None,PConc,60,0,1,14,1,4,1,1,2,13,3,6,3,1,2,1,0,3,5,0,1,22,5,1,2
60,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,BrkFace,New,HLS,BuiltIn,Norm,Corner,Gtl,Hip,Partial,IR1,None,StoneBr,2Story,None,PConc,60,0,1,14,1,4,1,1,2,13,1,6,1,3,2,0,0,3,5,0,1,22,5,1,2
120,TwnhsE,GasA,MetalSd,Pave,RL,Y,CompShg,Norm,MetalSd,BrkFace,WD,HLS,Attchd,Norm,Inside,Gtl,Hip,Normal,Reg,None,StoneBr,1Story,None,PConc,120,4,1,8,1,4,1,1,2,8,1,9,1,1,2,4,0,3,4,3,1,22,2,1,2
20,1Fam,GasA,VinylSd,Pave,RL,Y,CompShg,Norm,VinylSd,BrkFace,WD,HLS,Attchd,Norm,Inside,Gtl,Hip,Normal,IR1,None,StoneBr,1Story,None,PConc,20,0,1,14,1,4,1,1,2,13,1,9,1,1,2,4,0,3,4,0,1,22,2,1,2
85,1Fam,GasA,HdBoard,Pave,RL,Y,CompShg,Norm,HdBoard,BrkFace,WD,Lvl,Attchd,Norm,FR3,Gtl,Gable,Normal,IR1,None,NWAmes,SFoyer,None,CBlock,85,0,1,6,1,4,1,1,2,6,1,9,3,1,2,3,0,1,4,0,1,14,6,1,1
60,1Fam,GasA,Plywood,Pave,RL,Y,CompShg,PosA,Plywood,BrkFace,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,NWAmes,2Story,None,CBlock,60,0,1,11,1,4,1,1,3,10,1,9,3,1,2,4,0,1,4,3,1,14,5,1,1
85,1Fam,GasA,Wd Shng,Pave,RL,Y,CompShg,Norm,VinylSd,Stone,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,IR1,None,NWAmes,SFoyer,None,CBlock,85,0,1,16,1,4,1,1,2,13,3,9,3,1,2,4,0,1,4,0,1,14,6,1,1
60,1Fam,GasA,VinylSd,Pave,FV,Y,CompShg,RRAn,VinylSd,None,New,Lvl,BuiltIn,Norm,Inside,Gtl,Gable,Partial,IR1,None,Somerst,2Story,None,PConc,60,0,1,14,1,1,1,1,6,13,2,6,3,3,2,4,0,1,5,0,1,21,5,1,2
80,1Fam,GasA,Plywood,Pave,RL,Y,CompShg,Norm,Plywood,BrkFace,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,NWAmes,SLvl,None,CBlock,80,0,1,11,1,4,1,1,2,10,1,9,3,1,2,4,0,1,4,3,1,14,7,1,1
20,1Fam,GasA,Plywood,Pave,RL,Y,CompShg,Norm,HdBoard,BrkFace,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,NWAmes,1Story,None,CBlock,20,0,1,11,1,4,1,1,2,6,1,9,3,1,2,4,0,1,4,3,1,14,2,1,1
20,1Fam,GasA,HdBoard,Pave,RL,Y,CompShg,Norm,HdBoard,None,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,NAmes,1Story,None,CBlock,20,0,1,6,1,4,1,1,2,6,2,9,3,5,2,4,0,1,4,3,1,12,2,1,1
120,TwnhsE,GasA,MetalSd,Pave,RH,Y,CompShg,Norm,MetalSd,None,WD,Lvl,Attchd,Norm,FR2,Gtl,Gable,Normal,IR2,None,NAmes,1Story,None,PConc,120,4,1,8,1,3,1,1,2,8,2,9,3,1,2,2,0,1,4,1,1,12,2,1,2
160,TwnhsE,GasA,HdBoard,Pave,RM,Y,CompShg,Norm,HdBoard,BrkFace,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,BrDale,2Story,None,CBlock,160,4,1,6,1,5,1,1,2,6,1,9,3,5,2,4,0,1,4,3,1,2,5,1,1
160,TwnhsE,GasA,HdBoard,Pave,RM,Y,CompShg,Norm,HdBoard,BrkFace,WD,Lvl,Attchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,BrDale,2Story,None,CBlock,160,4,1,6,1,5,1,1,2,6,1,9,3,1,2,4,0,1,4,3,1,2,5,1,1
160,Twnhs,GasA,HdBoard,Pave,RM,Y,CompShg,Norm,HdBoard,BrkFace,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,BrDale,2Story,None,CBlock,160,3,1,6,1,5,1,1,2,6,1,9,3,5,2,4,0,1,4,3,1,2,5,1,1
160,Twnhs,GasA,HdBoard,Pave,RM,Y,CompShg,Norm,HdBoard,BrkFace,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,BrDale,2Story,None,CBlock,160,3,1,6,1,5,1,1,2,6,1,9,3,5,2,4,0,1,4,3,1,2,5,1,1
160,Twnhs,GasA,HdBoard,Pave,RM,Y,CompShg,Norm,HdBoard,BrkFace,WD,Lvl,Detchd,Norm,Inside,Gtl,Gable,Normal,Reg,None,BrDale,2Story,None,CBlock,160,3,1,6,1,5,1,1,2,6,1,9,3,5,2,4,0,1,4,3,1,2,5,1,1
